metric_name,iteration,difficulty,duration_ns
TransactionValidation,2946,2,101.131µs
TransactionValidation,2947,2,96.94µs
TransactionValidation,2948,2,94.705µs
TransactionValidation,2949,2,94.007µs
TransactionValidation,2950,2,97.848µs
TransactionValidation,2951,2,93.378µs
TransactionValidation,2952,2,93.029µs
TransactionValidation,2953,2,92.959µs
TransactionValidation,2954,2,92.54µs
TransactionValidation,2955,2,93.728µs
TransactionValidation,2956,2,169.366µs
TransactionValidation,2957,2,94.426µs
TransactionValidation,2958,2,92.959µs
TransactionValidation,2959,2,92.959µs
TransactionValidation,2960,2,97.848µs
TransactionValidation,2961,2,93.029µs
TransactionValidation,2962,2,134.025µs
TransactionValidation,2963,2,96.87µs
TransactionValidation,2964,2,94.914µs
TransactionValidation,2965,2,98.756µs
TransactionValidation,2966,2,123.2µs
TransactionValidation,2967,2,101.2µs
TransactionValidation,2968,2,95.404µs
TransactionValidation,2969,2,108.185µs
TransactionValidation,2970,2,103.784µs
TransactionValidation,2971,2,149.461µs
TransactionValidation,2972,2,94.565µs
TransactionValidation,2973,2,198.909µs
TransactionValidation,2974,2,95.683µs
TransactionValidation,2975,2,98.686µs
TransactionValidation,2976,2,93.029µs
TransactionValidation,2977,2,93.169µs
TransactionValidation,2978,2,91.911µs
TransactionValidation,2979,2,93.448µs
TransactionValidation,2980,2,93.239µs
TransactionValidation,2981,2,110.489µs
TransactionValidation,2982,2,95.823µs
TransactionValidation,2983,2,93.239µs
TransactionValidation,2984,2,97.848µs
TransactionValidation,2985,2,94.845µs
TransactionValidation,2986,2,92.96µs
TransactionValidation,2987,2,112.025µs
TransactionValidation,2988,2,109.93µs
TransactionValidation,2989,2,93.448µs
TransactionValidation,2990,2,97.708µs
TransactionValidation,2991,2,107.696µs
TransactionValidation,2992,2,97.987µs
TransactionValidation,2993,2,121.664µs
TransactionValidation,2994,2,116.147µs
TransactionValidation,2995,2,96.8µs
TransactionValidation,2996,2,109.93µs
TransactionValidation,2997,2,92.82µs
TransactionValidation,2998,2,92.47µs
TransactionValidation,2999,2,94.286µs
TransactionValidation,3000,2,93.518µs
TransactionValidation,3001,2,92.47µs
TransactionValidation,3002,2,93.029µs
TransactionValidation,3003,2,91.562µs
TransactionValidation,3004,2,94.496µs
TransactionValidation,3005,2,93.867µs
TransactionValidation,3006,2,96.87µs
TransactionValidation,3007,2,107.906µs
TransactionValidation,3008,2,95.403µs
TransactionValidation,3009,2,92.54µs
TransactionValidation,3010,2,94.915µs
TransactionValidation,3011,2,93.587µs
TransactionValidation,3012,2,97.289µs
TransactionValidation,3013,2,102.388µs
TransactionValidation,3014,2,93.518µs
TransactionValidation,3015,2,92.051µs
TransactionValidation,3016,2,92.4µs
TransactionValidation,3017,2,108.114µs
TransactionValidation,3018,2,92.819µs
TransactionValidation,3019,2,91.981µs
TransactionValidation,3020,2,92.051µs
TransactionValidation,3021,2,92.959µs
TransactionValidation,3022,2,94.845µs
TransactionValidation,3023,2,92.959µs
TransactionValidation,3024,2,217.068µs
TransactionValidation,3025,2,208.198µs
TransactionValidation,3026,2,203.169µs
TransactionValidation,3027,2,229.36µs
TransactionValidation,3028,2,201.144µs
TransactionValidation,3029,2,205.124µs
TransactionValidation,3030,2,217.976µs
TransactionValidation,3031,2,201.911µs
TransactionValidation,3032,2,198.49µs
TransactionValidation,3033,2,203.658µs
TransactionValidation,3034,2,292.077µs
TransactionValidation,3035,2,215.182µs
TransactionValidation,3036,2,223.982µs
TransactionValidation,3037,2,259.042µs
TransactionValidation,3038,2,259.81µs
TransactionValidation,3039,2,252.408µs
TransactionValidation,3040,2,247.378µs
TransactionValidation,3041,2,259.531µs
TransactionValidation,3042,2,208.128µs
TransactionValidation,3043,2,209.036µs
TransactionValidation,3044,2,209.734µs
TransactionValidation,3045,2,212.039µs
TransactionValidation,3046,2,231.944µs
TransactionValidation,3047,2,207.499µs
TransactionValidation,3048,2,259.391µs
TransactionValidation,3049,2,207.848µs
TransactionValidation,3050,2,215.601µs
TransactionValidation,3051,2,214.343µs
TransactionValidation,3052,2,211.899µs
TransactionValidation,3053,2,236.693µs
TransactionValidation,3054,2,216.16µs
TransactionValidation,3055,2,265.118µs
TransactionValidation,3056,2,244.445µs
TransactionValidation,3057,2,236.553µs
TransactionValidation,3058,2,231.455µs
TransactionValidation,3059,2,231.734µs
TransactionValidation,3060,2,253.036µs
TransactionValidation,3061,2,234.667µs
TransactionValidation,3062,2,262.535µs
TransactionValidation,3063,2,236.972µs
TransactionValidation,3064,2,312.471µs
TransactionValidation,3065,2,267.143µs
TransactionValidation,3066,2,268.54µs
TransactionValidation,3067,2,237.112µs
TransactionValidation,3068,2,320.922µs
TransactionValidation,3069,2,270.566µs
TransactionValidation,3070,2,260.928µs
TransactionValidation,3071,2,293.474µs
TransactionValidation,3072,2,302.762µs
TransactionValidation,3073,2,273.989µs
TransactionValidation,3074,2,292.636µs
TransactionValidation,3075,2,269.169µs
TransactionValidation,3076,2,294.452µs
TransactionValidation,3077,2,266.026µs
TransactionValidation,3078,2,367.575µs
TransactionValidation,3079,2,280.065µs
TransactionValidation,3080,2,279.645µs
TransactionValidation,3081,2,294.312µs
TransactionValidation,3082,2,280.414µs
TransactionValidation,3083,2,328.674µs
TransactionValidation,3084,2,280.554µs
TransactionValidation,3085,2,303.88µs
TransactionValidation,3086,2,267.214µs
TransactionValidation,3087,2,303.392µs
TransactionValidation,3088,2,264.909µs
TransactionValidation,3089,2,310.166µs
TransactionValidation,3090,2,336.915µs
TransactionValidation,3091,2,315.194µs
TransactionValidation,3092,2,312.89µs
TransactionValidation,3093,2,269.728µs
TransactionValidation,3094,2,293.823µs
TransactionValidation,3095,2,244.096µs
TransactionValidation,3096,2,233.899µs
TransactionValidation,3097,2,233.76µs
TransactionValidation,3098,2,239.557µs
TransactionValidation,3099,2,246.959µs
TransactionValidation,3100,2,261.766µs
TransactionValidation,3101,2,267.772µs
TransactionValidation,3102,2,267.703µs
TransactionValidation,3103,2,399.563µs
TransactionValidation,3104,2,320.083µs
TransactionValidation,3105,2,284.814µs
TransactionValidation,3106,2,275.664µs
TransactionValidation,3107,2,266.795µs
TransactionValidation,3108,2,308.28µs
TransactionValidation,3109,2,281.112µs
TransactionValidation,3110,2,247.448µs
TransactionValidation,3111,2,216.648µs
TransactionValidation,3112,2,279.785µs
TransactionValidation,3113,2,223.004µs
TransactionValidation,3114,2,143.804µs
TransactionValidation,3115,2,114.33µs
TransactionValidation,3116,2,103.924µs
TransactionValidation,3117,2,91.073µs
TransactionValidation,3118,2,90.026µs
TransactionValidation,3119,2,140.241µs
TransactionValidation,3120,2,91.772µs
TransactionValidation,3121,2,100.292µs
TransactionValidation,3122,2,168.248µs
TransactionValidation,3123,2,94.496µs
TransactionValidation,3124,2,113.423µs
TransactionValidation,3125,2,103.924µs
TransactionValidation,3126,2,94.007µs
TransactionValidation,3127,2,97.568µs
TransactionValidation,3128,2,93.448µs
TransactionValidation,3129,2,153.302µs
TransactionValidation,3130,2,97.499µs
TransactionValidation,3131,2,97.289µs
TransactionValidation,3132,2,98.686µs
TransactionValidation,3133,2,93.169µs
TransactionValidation,3134,2,118.102µs
TransactionValidation,3135,2,92.959µs
TransactionValidation,3136,2,112.514µs
TransactionValidation,3137,2,97.36µs
TransactionValidation,3138,2,91.981µs
TransactionValidation,3139,2,119.569µs
TransactionValidation,3140,2,92.749µs
TransactionValidation,3141,2,92.889µs
TransactionValidation,3142,2,92.471µs
TransactionValidation,3143,2,97.079µs
TransactionValidation,3144,2,92.82µs
TransactionValidation,3145,2,94.006µs
TransactionValidation,3146,2,94.356µs
TransactionValidation,3147,2,92.54µs
TransactionValidation,3148,2,92.4µs
TransactionValidation,3149,2,96.242µs
TransactionValidation,3150,2,114.679µs
TransactionValidation,3151,2,94.286µs
TransactionValidation,3152,2,99.664µs
TransactionValidation,3153,2,93.029µs
TransactionValidation,3154,2,95.544µs
TransactionValidation,3155,2,93.448µs
TransactionValidation,3156,2,100.712µs
TransactionValidation,3157,2,97.778µs
TransactionValidation,3158,2,98.546µs
TransactionValidation,3159,2,93.029µs
TransactionValidation,3160,2,94.007µs
TransactionValidation,3161,2,94.775µs
TransactionValidation,3162,2,108.114µs
TransactionValidation,3163,2,100.991µs
TransactionValidation,3164,2,95.614µs
TransactionValidation,3165,2,94.077µs
TransactionValidation,3166,2,114.889µs
TransactionValidation,3167,2,96.382µs
TransactionValidation,3168,2,93.588µs
TransactionValidation,3169,2,109.092µs
TransactionValidation,3170,2,95.404µs
TransactionValidation,3171,2,112.095µs
TransactionValidation,3172,2,94.216µs
TransactionValidation,3173,2,94.007µs
TransactionValidation,3174,2,93.448µs
TransactionValidation,3175,2,99.734µs
TransactionValidation,3176,2,93.658µs
TransactionValidation,3177,2,99.105µs
TransactionValidation,3178,2,98.337µs
TransactionValidation,3179,2,94.985µs
TransactionValidation,3180,2,95.334µs
TransactionValidation,3181,2,103.086µs
TransactionValidation,3182,2,101.27µs
TransactionValidation,3183,2,95.263µs
TransactionValidation,3184,2,97.779µs
TransactionValidation,3185,2,98.547µs
TransactionValidation,3186,2,94.496µs
TransactionValidation,3187,2,113.632µs
TransactionValidation,3188,2,93.937µs
TransactionValidation,3189,2,97.149µs
TransactionValidation,3190,2,94.216µs
TransactionValidation,3191,2,96.87µs
TransactionValidation,3192,2,156.305µs
TransactionValidation,3193,2,97.709µs
TransactionValidation,3194,2,110.419µs
TransactionValidation,3195,2,95.823µs
TransactionValidation,3196,2,95.334µs
TransactionValidation,3197,2,114.261µs
TransactionValidation,3198,2,127.95µs
TransactionValidation,3199,2,113.772µs
TransactionValidation,3200,2,501.392µs
TransactionValidation,3201,2,204.077µs
TransactionValidation,3202,2,206.731µs
TransactionValidation,3203,2,159.379µs
TransactionValidation,3204,2,166.782µs
TransactionValidation,3205,2,159.379µs
TransactionValidation,3206,2,185.779µs
TransactionValidation,3207,2,266.376µs
TransactionValidation,3208,2,266.236µs
TransactionValidation,3209,2,234.039µs
TransactionValidation,3210,2,216.159µs
TransactionValidation,3211,2,151.207µs
TransactionValidation,3212,2,150.229µs
TransactionValidation,3213,2,154.07µs
TransactionValidation,3214,2,157.702µs
TransactionValidation,3215,2,173.835µs
TransactionValidation,3216,2,175.512µs
TransactionValidation,3217,2,168.807µs
TransactionValidation,3218,2,146.737µs
TransactionValidation,3219,2,157.842µs
TransactionValidation,3220,2,172.508µs
TransactionValidation,3221,2,137.518µs
TransactionValidation,3222,2,140.102µs
TransactionValidation,3223,2,135.562µs
TransactionValidation,3224,2,137.728µs
TransactionValidation,3225,2,144.642µs
TransactionValidation,3226,2,143.734µs
TransactionValidation,3227,2,166.293µs
TransactionValidation,3228,2,145.06µs
TransactionValidation,3229,2,144.292µs
TransactionValidation,3230,2,152.674µs
TransactionValidation,3231,2,116.426µs
TransactionValidation,3232,2,105.46µs
TransactionValidation,3233,2,107.206µs
TransactionValidation,3234,2,102.038µs
TransactionValidation,3235,2,103.365µs
TransactionValidation,3236,2,102.527µs
TransactionValidation,3237,2,101.131µs
TransactionValidation,3238,2,93.239µs
TransactionValidation,3239,2,94.984µs
TransactionValidation,3240,2,92.052µs
TransactionValidation,3241,2,92.4µs
TransactionValidation,3242,2,92.959µs
TransactionValidation,3243,2,94.356µs
TransactionValidation,3244,2,95.403µs
TransactionValidation,3245,2,93.308µs
TransactionValidation,3246,2,112.934µs
TransactionValidation,3247,2,113.563µs
TransactionValidation,3248,2,92.959µs
TransactionValidation,3249,2,95.823µs
TransactionValidation,3250,2,97.848µs
TransactionValidation,3251,2,126.902µs
TransactionValidation,3252,2,94.216µs
TransactionValidation,3253,2,96.87µs
TransactionValidation,3254,2,96.8µs
TransactionValidation,3255,2,95.055µs
TransactionValidation,3256,2,114.82µs
TransactionValidation,3257,2,96.8µs
TransactionValidation,3258,2,96.242µs
TransactionValidation,3259,2,95.194µs
TransactionValidation,3260,2,94.915µs
TransactionValidation,3261,2,95.823µs
TransactionValidation,3262,2,95.404µs
TransactionValidation,3263,2,98.267µs
TransactionValidation,3264,2,100.083µs
TransactionValidation,3265,2,101.689µs
TransactionValidation,3266,2,106.369µs
TransactionValidation,3267,2,97.289µs
TransactionValidation,3268,2,95.334µs
TransactionValidation,3269,2,94.705µs
TransactionValidation,3270,2,95.403µs
TransactionValidation,3271,2,99.734µs
TransactionValidation,3272,2,116.914µs
TransactionValidation,3273,2,95.403µs
TransactionValidation,3274,2,94.775µs
TransactionValidation,3275,2,94.355µs
TransactionValidation,3276,2,104.972µs
TransactionValidation,3277,2,121.175µs
TransactionValidation,3278,2,100.502µs
TransactionValidation,3279,2,94.915µs
TransactionValidation,3280,2,96.312µs
TransactionValidation,3281,2,95.194µs
TransactionValidation,3282,2,110.419µs
TransactionValidation,3283,2,96.382µs
TransactionValidation,3284,2,108.045µs
TransactionValidation,3285,2,95.194µs
TransactionValidation,3286,2,95.334µs
TransactionValidation,3287,2,97.568µs
TransactionValidation,3288,2,94.495µs
TransactionValidation,3289,2,95.404µs
TransactionValidation,3290,2,93.448µs
TransactionValidation,3291,2,98.546µs
TransactionValidation,3292,2,97.359µs
TransactionValidation,3293,2,126.902µs
TransactionValidation,3294,2,97.778µs
TransactionValidation,3295,2,94.076µs
TransactionValidation,3296,2,97.29µs
TransactionValidation,3297,2,96.87µs
TransactionValidation,3298,2,118.032µs
TransactionValidation,3299,2,100.013µs
TransactionValidation,3300,2,100.222µs
TransactionValidation,3301,2,93.937µs
TransactionValidation,3302,2,110.07µs
TransactionValidation,3303,2,116.775µs
TransactionValidation,3304,2,93.448µs
TransactionValidation,3305,2,157.912µs
TransactionValidation,3306,2,97.29µs
TransactionValidation,3307,2,92.54µs
TransactionValidation,3308,2,115.728µs
TransactionValidation,3309,2,97.708µs
TransactionValidation,3310,2,249.055µs
TransactionValidation,3311,2,93.029µs
TransactionValidation,3312,2,118.312µs
TransactionValidation,3313,2,93.098µs
TransactionValidation,3314,2,92.4µs
TransactionValidation,3315,2,92.54µs
TransactionValidation,3316,2,94.147µs
TransactionValidation,3317,2,93.378µs
TransactionValidation,3318,2,100.712µs
TransactionValidation,3319,2,103.435µs
TransactionValidation,3320,2,93.518µs
TransactionValidation,3321,2,93.727µs
TransactionValidation,3322,2,100.572µs
TransactionValidation,3323,2,124.458µs
TransactionValidation,3324,2,108.254µs
TransactionValidation,3325,2,93.728µs
TransactionValidation,3326,2,91.492µs
TransactionValidation,3327,2,105.391µs
TransactionValidation,3328,2,116.775µs
TransactionValidation,3329,2,95.403µs
TransactionValidation,3330,2,108.883µs
TransactionValidation,3331,2,93.169µs
TransactionValidation,3332,2,123.689µs
TransactionValidation,3333,2,117.683µs
TransactionValidation,3334,2,93.937µs
TransactionValidation,3335,2,93.029µs
TransactionValidation,3336,2,99.454µs
TransactionValidation,3337,2,97.359µs
TransactionValidation,3338,2,119.219µs
TransactionValidation,3339,2,93.308µs
TransactionValidation,3340,2,92.33µs
TransactionValidation,3341,2,93.448µs
TransactionValidation,3342,2,93.727µs
TransactionValidation,3343,2,108.883µs
TransactionValidation,3344,2,94.356µs
TransactionValidation,3345,2,95.893µs
TransactionValidation,3346,2,97.359µs
TransactionValidation,3347,2,93.867µs
TransactionValidation,3348,2,96.381µs
TransactionValidation,3349,2,109.442µs
TransactionValidation,3350,2,93.238µs
TransactionValidation,3351,2,92.959µs
TransactionValidation,3352,2,94.217µs
TransactionValidation,3353,2,99.245µs
TransactionValidation,3354,2,114.052µs
TransactionValidation,3355,2,93.029µs
TransactionValidation,3356,2,109.93µs
TransactionValidation,3357,2,96.521µs
TransactionValidation,3358,2,93.448µs
TransactionValidation,3359,2,92.959µs
TransactionValidation,3360,2,97.22µs
TransactionValidation,3361,2,97.639µs
TransactionValidation,3362,2,94.426µs
TransactionValidation,3363,2,93.448µs
TransactionValidation,3364,2,92.749µs
TransactionValidation,3365,2,93.378µs
TransactionValidation,3366,2,191.296µs
TransactionValidation,3367,2,272.591µs
TransactionValidation,3368,2,212.458µs
TransactionValidation,3369,2,241.024µs
TransactionValidation,3370,2,211.061µs
TransactionValidation,3371,2,206.522µs
TransactionValidation,3372,2,211.48µs
TransactionValidation,3373,2,213.924µs
TransactionValidation,3374,2,229.848µs
TransactionValidation,3375,2,211.899µs
TransactionValidation,3376,2,206.521µs
TransactionValidation,3377,2,211.34µs
TransactionValidation,3378,2,209.455µs
TransactionValidation,3379,2,256.668µs
TransactionValidation,3380,2,215.81µs
TransactionValidation,3381,2,268.052µs
TransactionValidation,3382,2,369.741µs
TransactionValidation,3383,2,282.928µs
TransactionValidation,3384,2,244.794µs
TransactionValidation,3385,2,269.309µs
TransactionValidation,3386,2,245.702µs
TransactionValidation,3387,2,319.875µs
TransactionValidation,3388,2,310.585µs
TransactionValidation,3389,2,278.528µs
TransactionValidation,3390,2,311.912µs
TransactionValidation,3391,2,299.131µs
TransactionValidation,3392,2,317.988µs
TransactionValidation,3393,2,268.68µs
TransactionValidation,3394,2,279.296µs
TransactionValidation,3395,2,283.347µs
TransactionValidation,3396,2,244.655µs
TransactionValidation,3397,2,235.645µs
TransactionValidation,3398,2,238.648µs
TransactionValidation,3399,2,234.737µs
TransactionValidation,3400,2,269.029µs
TransactionValidation,3401,2,267.563µs
TransactionValidation,3402,2,289.982µs
TransactionValidation,3403,2,269.099µs
TransactionValidation,3404,2,287.398µs
TransactionValidation,3405,2,278.527µs
TransactionValidation,3406,2,287.677µs
TransactionValidation,3407,2,277.55µs
TransactionValidation,3408,2,266.655µs
TransactionValidation,3409,2,267.632µs
TransactionValidation,3410,2,272.871µs
TransactionValidation,3411,2,269.937µs
TransactionValidation,3412,2,265.328µs
TransactionValidation,3413,2,268.121µs
TransactionValidation,3414,2,267.074µs
TransactionValidation,3415,2,308.909µs
TransactionValidation,3416,2,313.169µs
TransactionValidation,3417,2,304.299µs
TransactionValidation,3418,2,266.166µs
TransactionValidation,3419,2,354.026µs
TransactionValidation,3420,2,268.191µs
TransactionValidation,3421,2,287.678µs
TransactionValidation,3422,2,312.47µs
TransactionValidation,3423,2,274.268µs
TransactionValidation,3424,2,268.68µs
TransactionValidation,3425,2,239.417µs
TransactionValidation,3426,2,235.156µs
TransactionValidation,3427,2,267.284µs
TransactionValidation,3428,2,266.516µs
TransactionValidation,3429,2,295.919µs
TransactionValidation,3430,2,265.607µs
TransactionValidation,3431,2,266.934µs
TransactionValidation,3432,2,303.671µs
TransactionValidation,3433,2,279.925µs
TransactionValidation,3434,2,323.296µs
TransactionValidation,3435,2,270.077µs
TransactionValidation,3436,2,293.684µs
TransactionValidation,3437,2,266.236µs
TransactionValidation,3438,2,288.864µs
TransactionValidation,3439,2,267.982µs
TransactionValidation,3440,2,286.699µs
TransactionValidation,3441,2,268.68µs
TransactionValidation,3442,2,286.211µs
TransactionValidation,3443,2,265.956µs
TransactionValidation,3444,2,286.28µs
TransactionValidation,3445,2,265.887µs
TransactionValidation,3446,2,371.697µs
TransactionValidation,3447,2,407.315µs
TransactionValidation,3448,2,374.909µs
TransactionValidation,3449,2,251.36µs
TransactionValidation,3450,2,241.722µs
TransactionValidation,3451,2,349.208µs
TransactionValidation,3452,2,281.671µs
TransactionValidation,3453,2,283.417µs
TransactionValidation,3454,2,273.569µs
TransactionValidation,3455,2,278.598µs
TransactionValidation,3456,2,283.207µs
TransactionValidation,3457,2,278.179µs
TransactionValidation,3458,2,297.804µs
TransactionValidation,3459,2,277.131µs
TransactionValidation,3460,2,308.489µs
TransactionValidation,3461,2,281.88µs
TransactionValidation,3462,2,310.725µs
TransactionValidation,3463,2,273.29µs
TransactionValidation,3464,2,309.817µs
TransactionValidation,3465,2,274.827µs
TransactionValidation,3466,2,314.077µs
TransactionValidation,3467,2,275.874µs
TransactionValidation,3468,2,278.877µs
TransactionValidation,3469,2,280.972µs
TransactionValidation,3470,2,342.642µs
TransactionValidation,3471,2,398.237µs
TransactionValidation,3472,2,281.67µs
TransactionValidation,3473,2,283.068µs
TransactionValidation,3474,2,276.293µs
TransactionValidation,3475,2,246.82µs
TransactionValidation,3476,2,260.439µs
TransactionValidation,3477,2,245.563µs
TransactionValidation,3478,2,243.398µs
TransactionValidation,3479,2,246.68µs
TransactionValidation,3480,2,127.39µs
TransactionValidation,3481,2,124.807µs
TransactionValidation,3482,2,125.226µs
TransactionValidation,3483,2,125.994µs
TransactionValidation,3484,2,128.578µs
TransactionValidation,3485,2,104.762µs
TransactionValidation,3486,2,122.502µs
TransactionValidation,3487,2,94.007µs
TransactionValidation,3488,2,98.407µs
TransactionValidation,3489,2,98.686µs
TransactionValidation,3490,2,94.914µs
TransactionValidation,3491,2,109.092µs
TransactionValidation,3492,2,93.587µs
TransactionValidation,3493,2,93.518µs
TransactionValidation,3494,2,93.448µs
TransactionValidation,3495,2,98.127µs
TransactionValidation,3496,2,98.337µs
TransactionValidation,3497,2,94.006µs
TransactionValidation,3498,2,93.658µs
TransactionValidation,3499,2,94.496µs
TransactionValidation,3500,2,93.448µs
TransactionValidation,3501,2,97.219µs
TransactionValidation,3502,2,112.305µs
TransactionValidation,3503,2,97.29µs
TransactionValidation,3504,2,91.352µs
TransactionValidation,3505,2,94.146µs
TransactionValidation,3506,2,92.959µs
TransactionValidation,3507,2,92.959µs
TransactionValidation,3508,2,94.565µs
TransactionValidation,3509,2,92.54µs
TransactionValidation,3510,2,93.518µs
TransactionValidation,3511,2,94.007µs
TransactionValidation,3512,2,99.245µs
TransactionValidation,3513,2,114.4µs
TransactionValidation,3514,2,91.283µs
TransactionValidation,3515,2,90.515µs
TransactionValidation,3516,2,94.425µs
TransactionValidation,3517,2,94.495µs
TransactionValidation,3518,2,97.778µs
TransactionValidation,3519,2,111.677µs
TransactionValidation,3520,2,90.864µs
TransactionValidation,3521,2,125.505µs
TransactionValidation,3522,2,136.959µs
TransactionValidation,3523,2,285.582µs
TransactionValidation,3524,2,94.286µs
TransactionValidation,3525,2,90.305µs
TransactionValidation,3526,2,97.359µs
TransactionValidation,3527,2,89.118µs
TransactionValidation,3528,2,108.114µs
TransactionValidation,3529,2,89.676µs
TransactionValidation,3530,2,89.816µs
TransactionValidation,3531,2,94.705µs
TransactionValidation,3532,2,93.448µs
TransactionValidation,3533,2,89.397µs
TransactionValidation,3534,2,95.194µs
TransactionValidation,3535,2,96.311µs
TransactionValidation,3536,2,89.397µs
TransactionValidation,3537,2,94.705µs
TransactionValidation,3538,2,499.856µs
TransactionValidation,3539,2,227.125µs
TransactionValidation,3540,2,245.074µs
TransactionValidation,3541,2,248.496µs
TransactionValidation,3542,2,267.144µs
TransactionValidation,3543,2,265.398µs
TransactionValidation,3544,2,285.023µs
TransactionValidation,3545,2,274.757µs
TransactionValidation,3546,2,315.544µs
TransactionValidation,3547,2,290.052µs
TransactionValidation,3548,2,248.985µs
TransactionValidation,3549,2,228.382µs
TransactionValidation,3550,2,283.347µs
TransactionValidation,3551,2,241.023µs
TransactionValidation,3552,2,235.506µs
TransactionValidation,3553,2,234.248µs
TransactionValidation,3554,2,233.34µs
TransactionValidation,3555,2,251.918µs
TransactionValidation,3556,2,244.026µs
TransactionValidation,3557,2,267.703µs
TransactionValidation,3558,2,286.489µs
TransactionValidation,3559,2,265.886µs
TransactionValidation,3560,2,267.773µs
TransactionValidation,3561,2,272.941µs
TransactionValidation,3562,2,329.303µs
TransactionValidation,3563,2,275.246µs
TransactionValidation,3564,2,267.842µs
TransactionValidation,3565,2,263.303µs
TransactionValidation,3566,2,266.306µs
TransactionValidation,3567,2,267.074µs
TransactionValidation,3568,2,267.353µs
TransactionValidation,3569,2,276.083µs
TransactionValidation,3570,2,297.944µs
TransactionValidation,3571,2,268.331µs
TransactionValidation,3572,2,296.757µs
TransactionValidation,3573,2,270.776µs
TransactionValidation,3574,2,297.036µs
TransactionValidation,3575,2,270.566µs
TransactionValidation,3576,2,301.087µs
TransactionValidation,3577,2,266.166µs
TransactionValidation,3578,2,300.109µs
TransactionValidation,3579,2,268.471µs
TransactionValidation,3580,2,298.154µs
TransactionValidation,3581,2,267.982µs
TransactionValidation,3582,2,305.347µs
TransactionValidation,3583,2,282.858µs
TransactionValidation,3584,2,288.166µs
TransactionValidation,3585,2,296.058µs
TransactionValidation,3586,2,277.34µs
TransactionValidation,3587,2,301.575µs
TransactionValidation,3588,2,277.411µs
TransactionValidation,3589,2,306.674µs
TransactionValidation,3590,2,269.169µs
TransactionValidation,3591,2,259.461µs
TransactionValidation,3592,2,247.029µs
TransactionValidation,3593,2,292.007µs
TransactionValidation,3594,2,269.029µs
TransactionValidation,3595,2,290.471µs
TransactionValidation,3596,2,274.896µs
TransactionValidation,3597,2,287.677µs
TransactionValidation,3598,2,268.121µs
TransactionValidation,3599,2,291.938µs
TransactionValidation,3600,2,265.677µs
TransactionValidation,3601,2,253.525µs
TransactionValidation,3602,2,122.362µs
TransactionValidation,3603,2,122.572µs
TransactionValidation,3604,2,122.572µs
TransactionValidation,3605,2,131.581µs
TransactionValidation,3606,2,122.083µs
TransactionValidation,3607,2,118.73µs
TransactionValidation,3608,2,119.918µs
TransactionValidation,3609,2,154.699µs
TransactionValidation,3610,2,124.108µs
TransactionValidation,3611,2,123.76µs
TransactionValidation,3612,2,127.879µs
TransactionValidation,3613,2,146.737µs
TransactionValidation,3614,2,121.105µs
TransactionValidation,3615,2,118.731µs
TransactionValidation,3616,2,117.333µs
TransactionValidation,3617,2,137.099µs
TransactionValidation,3618,2,121.524µs
TransactionValidation,3619,2,118.94µs
TransactionValidation,3620,2,119.918µs
TransactionValidation,3621,2,169.505µs
TransactionValidation,3622,2,188.852µs
TransactionValidation,3623,2,168.038µs
TransactionValidation,3624,2,211.48µs
TransactionValidation,3625,2,220.839µs
TransactionValidation,3626,2,122.223µs
TransactionValidation,3627,2,149.251µs
TransactionValidation,3628,2,130.603µs
TransactionValidation,3629,2,122.921µs
TransactionValidation,3630,2,122.991µs
TransactionValidation,3631,2,119.289µs
TransactionValidation,3632,2,223.563µs
TransactionValidation,3633,2,120.686µs
TransactionValidation,3634,2,120.128µs
TransactionValidation,3635,2,148.693µs
TransactionValidation,3636,2,124.038µs
TransactionValidation,3637,2,124.458µs
TransactionValidation,3638,2,118.801µs
TransactionValidation,3639,2,124.527µs
TransactionValidation,3640,2,121.734µs
TransactionValidation,3641,2,118.66µs
TransactionValidation,3642,2,131.162µs
TransactionValidation,3643,2,110.768µs
TransactionValidation,3644,2,124.737µs
TransactionValidation,3645,2,105.042µs
TransactionValidation,3646,2,105.042µs
TransactionValidation,3647,2,106.02µs
TransactionValidation,3648,2,106.788µs
TransactionValidation,3649,2,117.822µs
TransactionValidation,3650,2,93.657µs
TransactionValidation,3651,2,92.47µs
TransactionValidation,3652,2,93.936µs
TransactionValidation,3653,2,93.448µs
TransactionValidation,3654,2,118.661µs
TransactionValidation,3655,2,93.518µs
TransactionValidation,3656,2,93.797µs
TransactionValidation,3657,2,99.943µs
TransactionValidation,3658,2,90.236µs
TransactionValidation,3659,2,93.727µs
TransactionValidation,3660,2,95.613µs
TransactionValidation,3661,2,93.937µs
TransactionValidation,3662,2,93.937µs
TransactionValidation,3663,2,89.328µs
TransactionValidation,3664,2,89.188µs
TransactionValidation,3665,2,89.467µs
TransactionValidation,3666,2,90.794µs
TransactionValidation,3667,2,90.864µs
TransactionValidation,3668,2,91.562µs
TransactionValidation,3669,2,89.537µs
TransactionValidation,3670,2,93.937µs
TransactionValidation,3671,2,94.915µs
TransactionValidation,3672,2,89.467µs
TransactionValidation,3673,2,98.547µs
TransactionValidation,3674,2,89.187µs
TransactionValidation,3675,2,89.537µs
TransactionValidation,3676,2,93.867µs
TransactionValidation,3677,2,93.867µs
TransactionValidation,3678,2,89.187µs
TransactionValidation,3679,2,97.708µs
TransactionValidation,3680,2,90.096µs
